author,comment,normalized_comment,likes,published_at,reply_count,time,relevance/keep for review,low_content,duplicate,other(notes),kategorisierung,vergleich,distinktheit,repräsentation,stereotypen,identität,position,fragment,sagbarkeitsfeld,macht_wissen,fantasy_booking
@QuinnSmalls215,"With the exception of him talking about his daughter (which was heartfelt), this promo was whack","with the exception of him talking about his daughter (which was heartfelt), this promo was whack",0,2024-04-28T02:51:16Z,0,,1,0,0,,0,0,0,0,0,1,3,0,0,0,0
@saptamghosh,All In,all in,9,2024-04-28T02:51:46Z,0,,0,1,0,"bezieht sich auf z.16 (@Goblinng4ut), manuell geprüft, part of fantasy booking, all in = aew py per view",,,,,,,,,,,
@fujinofshadow,This couldn't happen last Dynamight.,this couldn't happen last dynamight.,10,2024-04-28T02:52:22Z,0,,1,0,0,"möglicherweise antwort auf anderes kommentar?; gelesen als kritik - könnte auch erklärend sein, statt kritik",0,0,0,0,0,0,3,0,0,1,0
@jawanfarmer1749,Swerve a great person a good dad and a good champion and he will do a open challenge and Claudio accept,swerve a great person a good dad and a good champion and he will do a open challenge and claudio accept,3,2024-04-28T02:52:36Z,0,,1,0,0,,0,0,1,0,0,1,1,0,0,0,0
@ThemaverickUnda-rd2lo,Prince nana is a gangster manager! He fire!,prince nana is a gangster manager! he fire!,19,2024-04-28T02:52:45Z,0,,1,0,0,"prince nana = swerves manager, teil des charakters?; Der Begriff „gangster“ könnte auf eine stereotype Wahrnehmung Schwarzer Personen anspielen",1,0,0,1,1,1,1,0,0,0,0
@nakoaahyee8204,Swerve is a jobber. Idk why they put a title on him,swerve is a jobber. idk why they put a title on him,2,2024-04-28T02:53:08Z,0,,1,0,0,,0,0,0,0,0,0,3,0,0,1,0
@alternative7586,"Swerve's promo was really good, but it feels like Tony watched Smackdown and said ""I know how to top this! I'll have Swerve do an open challenge against Claudio!""","swerve's promo was really good, but it feels like tony watched smackdown and said ""i know how to top this! i'll have swerve do an open challenge against claudio!""",0,2024-04-28T02:53:15Z,0,,1,0,0,was ist bei smackdown in der woche passiert?,0,1,0,0,0,0,2,0,0,1,0
@_WESTSIDE_,Then I guess you don’t know how wrestling works because swerve deserves the belt.,then i guess you don’t know how wrestling works because swerve deserves the belt.,1,2024-04-28T02:53:43Z,0,,1,0,0,"bezieht sich auf z.73 (@leonsuniga6948), manuell geprüft",0,0,1,0,0,0,1,0,0,0,0
@LastCallComedy,Sheesh. Were the at least 500 people there?,sheesh. were the at least 500 people there?,4,2024-04-28T02:53:51Z,0,,0,0,0,,,,,,,,,,,,
@EL_Chapo187,Should’ve been Wed,should’ve been wed,7,2024-04-28T02:54:03Z,0,,0,0,1,"inhaltliche dopplung, bezug zur dynamite episode",,,,,,,,,,,
@ishmael802,Please,please,6,2024-04-28T02:54:06Z,0,,0,1,0,"bezieht sich auf z. 10 (juanoro-barcenas79495), engaging in fantasy booking, aber relevanz unklar",,,,,,,,,,,
@saptamghosh,Swerve's House,swerve's house,3,2024-04-28T02:54:21Z,0,,0,1,1,,,,,,,,,,,,
@calavera699,He holds the most prestigious belt in professional wrestling 👏👏,he holds the most prestigious belt in professional wrestling 👏👏,2,2024-04-28T02:54:22Z,0,,1,0,0,,0,0,1,0,0,0,1,0,0,0,0
@jordanfletcher3726,Well atleast AEW could give Cesaro a fair Championship match,well atleast aew could give cesaro a fair championship match,1,2024-04-28T02:54:42Z,1,,0,0,0,"what means ""fair""?, bezug zu seiner zeit in wwe?, message und relevanz des kommentars unklar",,,,,,,,,,,
@QuinnSmalls215,Looks like we’re still waiting for it,looks like we’re still waiting for it,2,2024-04-28T02:55:05Z,0,,1,0,0,"bezieht sich auf z. 13 (@shadowX370), manuell geprüft",0,0,0,0,0,0,3,0,0,1,0
@saptamghosh,No,no,1,2024-04-28T02:55:50Z,0,,0,1,0,"bezieht sich auf z.74 (@emsninja6176), manuell geprüft, fantasy booking",,,,,,,,,,,
@ronlords698,I love Swerve great job making Swerve the Champion AEW I love it Swerve has worked his ass off.,i love swerve great job making swerve the champion aew i love it swerve has worked his ass off.,27,2024-04-28T02:55:53Z,0,,1,0,0,,0,0,1,0,0,1,1,0,0,0,0
@Imabreezybaby,I don’t think swerve should talk anymore it’s messing up his mystique,i don’t think swerve should talk anymore it’s messing up his mystique,1,2024-04-28T02:56:49Z,0,,1,0,0,,0,0,0,0,0,1,3,0,0,0,0
@ishmael802,I get the feeling Christian Cage is going to be the DON opponent.,i get the feeling christian cage is going to be the don opponent.,1,2024-04-28T02:56:53Z,1,,0,0,0,fantasy booking,,,,,,,,,,,
@saptamghosh,Will Osprey and Kazuchika Okada will win before Daniel Garcia,will osprey and kazuchika okada will win before daniel garcia,1,2024-04-28T02:57:15Z,0,,1,0,0,"bezieht sich auf z.96 (@SathishKumarchandrasekar-yw8vs), manuell geprüft, fantsay booking",0,1,0,0,0,0,2,0,0,0,0
@AllenSaleAstralAudio,It was planned this way because of the lead in. So not a mistake.,it was planned this way because of the lead in. so not a mistake.,5,2024-04-28T02:57:17Z,0,,1,0,0,"bezieht sich auf z. 11 (@Ericavengersforever), manuell geprüft; mögliche erklärung warum auftritt nicht Mittwoch war?",0,0,0,0,0,0,2,0,0,1,0
@brandong2972,Could also be Jack from that line he delivered. Either of those would be great.,could also be jack from that line he delivered. either of those would be great.,1,2024-04-28T02:57:56Z,0,,0,0,0,"bezieht sich auf z.114 (@ishmael802), manuell geprüft, fantasy booking",,,,,,,,,,,
@ADQChannel,I thought it is samoa joe,i thought it is samoa joe,0,2024-04-28T02:58:06Z,0,,0,0,0,,,,,,,,,,,,
@dayalkumarbauri5099,Where is samao joe,where is samao joe,1,2024-04-28T02:58:17Z,1,,0,0,0,,,,,,,,,,,,
@mshine7991,I don’t like AEW but this stadium set up is nice and I fw swerv💯,i don’t like aew but this stadium set up is nice and i fw swerv💯,0,2024-04-28T02:58:32Z,2,,1,0,0,,0,0,1,0,0,0,2,0,0,0,0
@AlanMcCormick-b9w,Osprey is winning that belt at Wembley.,osprey is winning that belt at wembley.,19,2024-04-28T02:58:34Z,0,,1,0,0,,0,0,0,0,0,0,2,0,0,0,1
@tareklegrand7747,he was obviously talking about Chris Jericho,he was obviously talking about chris jericho,0,2024-04-28T02:58:40Z,0,,0,0,0,"bezieht sich auf z.43  @randyrios78, manuell geprüft",,,,,,,,,,,
@AlanMcCormick-b9w,So he's not good enough to get a promo on the flagship show just the weekend show that nobody watches.,so he's not good enough to get a promo on the flagship show just the weekend show that nobody watches.,0,2024-04-28T02:59:25Z,0,,1,0,0,"Hierarchie oder Akzeptanzgrenze gibt, die vorschreibt, welche Wrestler*innen eine prominente Plattform erhalten??",0,1,0,0,0,0,3,0,1,1,0
@EL_Chapo187,"He can talk, but I think his mind goes faster than his mouth, cuz he stammers ALOT. Maybe it’s nerves idk","he can talk, but i think his mind goes faster than his mouth, cuz he stammers alot. maybe it’s nerves idk",1,2024-04-28T02:59:34Z,1,,1,0,0,,0,0,0,0,0,1,2,0,0,0,0
@Recklessghost,SWERVES HOUSE!!!,swerves house!!!,20,2024-04-28T03:00:26Z,0,,0,0,1,,,,,,,,,,,,
@SonyThe1TrickPony,Seeth,seeth,1,2024-04-28T03:01:09Z,0,,0,1,0,,,,,,,,,,,,
@leonsuniga6948,"Scripted, I know how works. But scripted winners for wrong reasons most of time like this one","scripted, i know how works. but scripted winners for wrong reasons most of time like this one",0,2024-04-28T03:01:37Z,0,,1,0,0,"bezieht sich auf z.73 (@leonsuniga6948) und thread, manuell geprüft",0,0,0,0,0,0,3,0,0,1,0
@BarryMaxey,Congrats Swerve. You deserve it BRO.,congrats swerve. you deserve it bro.,38,2024-04-28T03:01:46Z,0,,1,0,0,,0,0,1,0,0,1,1,0,0,0,0
@ANDREW.24,I know some people are going to say this was bad but to be fair his promo was a lot better than then I imagine it would be TBH it wasn't really that bad I just wish he did this on aew instead of collision but still it was okay,i know some people are going to say this was bad but to be fair his promo was a lot better than then i imagine it would be tbh it wasn't really that bad i just wish he did this on aew instead of collision but still it was okay,0,2024-04-28T03:02:16Z,0,,1,0,0,,0,1,0,0,0,0,2,0,0,1,0
@mshine7991,Bro is AEW watchable now? I love this promo😂,bro is aew watchable now? i love this promo😂,3,2024-04-28T03:02:19Z,1,,1,0,0,,0,0,0,0,0,0,1,0,0,0,0
@ahmedatef5838,@@saptamghosh yeah kid!🤔😏😏🤨,@saptamghos h yeah kid!🤔😏😏🤨,0,2024-04-28T03:02:21Z,0,,0,0,0,"bezug auf thread aus z.8 (@ahmedatef5838), manuell gerprüft, keine direkte relevanz erkennbar",,,,,,,,,,,
@Timmy2Dope,Swerve seemed nervous at the beginning of this promo,swerve seemed nervous at the beginning of this promo,4,2024-04-28T03:02:31Z,1,,1,0,0,,0,0,0,0,0,0,2,0,0,0,0
@EL_Chapo187,@@leonsuniga6948🤡,@leonsuniga6948 🤡,0,2024-04-28T03:02:37Z,0,,0,1,0,"bezieht sich auf z.73, manuell geprüft",,,,,,,,,,,
@bergmanadorno3515,ADAM COPELAND VS SWERVE,adam copeland vs swerve,0,2024-04-28T03:05:54Z,0,,0,0,0,fantasy booking,,,,,,,,,,,
@JetLagRecords,"All Elite Wrestling, I love your channel so much, I just had to subscribe!","all elite wrestling, i love your channel so much, i just had to subscribe!",6,2024-04-28T03:06:40Z,0,,0,0,0,,,,,,,,,,,,
@bencromwell707,Swerve's House🏡,swerve's house🏡,4,2024-04-28T03:06:50Z,0,,0,0,1,catchphrase,,,,,,,,,,,
@MarcYanruw,I only watch AEW cause of Swerve  Strickland,i only watch aew cause of swerve strickland,12,2024-04-28T03:07:13Z,0,,1,0,0,,0,0,0,0,0,1,1,0,0,0,0
@aamer5438,The last time aew world title look prestigious on mjf the BBB baby,the last time aew world title look prestigious on mjf the bbb baby,0,2024-04-28T03:07:13Z,0,,1,0,0,"erste mal, dass distinktheit bei negatuver haltung zum ausdruck kommt?",0,1,1,0,0,0,3,0,0,0,0
@jcrespo0510,Swerve 😎,swerve 😎,4,2024-04-28T03:07:33Z,0,,0,1,1,,,,,,,,,,,,
@saptamghosh,@@ahmedatef5838 yeah infant,@ahmedatef583 8 yeah infant,1,2024-04-28T03:08:08Z,0,,0,0,0,"bezug auf thread aus z.8 (@ahmedatef5838), manuell gerprüft, keine direkte relevanz erkennbar",,,,,,,,,,,
@ishmael802,He is a fighting champion unlike other places where the champion shows up once a month…AEW has wrestlers wrestle.,he is a fighting champion unlike other places where the champion shows up once a month…aew has wrestlers wrestle.,15,2024-04-28T03:08:36Z,0,,1,0,0,fighting champion als positiv umgedeutete vergleichsdimension,0,1,1,0,0,1,1,0,0,0,0
@davidtrainor9569,Swerve pulls off a great champion move by recapping current storylines for new and returning viewers. That's something you want someone representing your company to do,swerve pulls off a great champion move by recapping current storylines for new and returning viewers. that's something you want someone representing your company to do,336,2024-04-28T03:08:49Z,9,,1,0,0,,0,0,1,0,0,1,1,0,0,0,0
@hakeemjohnson3185,😎🗣 My Dude SWERVE lookin' ROYALTY with the AEW WORLD HEAVYWEIGHT CHAMPIONSHIP 🙌🏾🔥🔥💯,😎🗣 my dude swerve lookin' royalty with the aew world heavyweight championship 🙌🏾🔥🔥💯,18,2024-04-28T03:09:34Z,0,,1,0,0,,0,0,1,1,0,1,1,0,0,0,0
@BillWalkowitz,"""Open Challenge"" = lllaazzzyy booking.","""open challenge"" = lllaazzzyy booking.",13,2024-04-28T03:10:15Z,0,,0,0,0,,,,,,,,,,,,
@Solo-5050,Damn that crowd looks tiny lol,damn that crowd looks tiny lol,6,2024-04-28T03:12:42Z,0,,0,0,0,,,,,,,,,,,,
@magnificentone4686,"The man standing in front of you didn’t get his celebration ceremony on Dynamite because of Tony Khan’s best friends the Bucks, Perry & Okada getting the spotlight and the attention over a new World Champion.  Now he gets his celebration on a B Show!  Wonder why?  Hmmm….","the man standing in front of you didn’t get his celebration ceremony on dynamite because of tony khan’s best friends the bucks, perry & okada getting the spotlight and the attention over a new world champion. now he gets his celebration on a b show! wonder why? hmmm….",1,2024-04-28T03:13:18Z,1,,1,0,0,,0,1,0,1,0,1,3,0,1,1,0
@clos24788,Their video wall set up just sucks....their production is all mid At best...looking like the traveling 🎪 and a filled with a bunch of 🤡,their video wall set up just sucks....their production is all mid at best...looking like the traveling 🎪 and a filled with a bunch of 🤡,0,2024-04-28T03:13:38Z,0,,0,0,0,bezug zu swerve indirekt? Tendenz eher zu irrelevant,,,,,,,,,,,
@wardchute851,"Gold on the neck and gold around the waste
He brining hip-hop standards to the world championship. Cuban links might go well with it ❤",gold on the neck and gold around the waste he brining hip-hop standards to the world championship. cuban links might go well with it ❤,6,2024-04-28T03:14:23Z,0,,1,0,0,reproduziert stereotype über Hip-Hop und Schwarze Männer,1,0,0,1,1,1,1,0,0,0,0
@ahmedatef5838,@@saptamghosh yeah infant 🚼 crying bringing noise to his family 👪 😛😋🤑😝🤪😜😅🤣😂😡😡😡😡,@saptamghos h yeah infant 🚼 crying bringing noise to his family 👪 😛😋🤑😝🤪😜😅🤣😂😡😡😡😡,0,2024-04-28T03:15:21Z,0,,0,0,0,"bezug auf thread aus z.8 (@ahmedatef5838), manuell gerprüft, keine direkte relevanz erkennbar",,,,,,,,,,,
@MrKillian1983,Way to bury your Champion. This should have happened first thing on Dynamite.,way to bury your champion. this should have happened first thing on dynamite.,0,2024-04-28T03:15:39Z,0,,1,0,0,"inhaltliche dopplung, bezug zur dynamite episode",0,1,0,0,0,1,3,0,0,1,0
@j-dub5163,"Mannnn, it still feels surreal to see him as champ now. It's been a long time coming.","mannnn, it still feels surreal to see him as champ now. it's been a long time coming.",24,2024-04-28T03:16:03Z,0,,1,0,0,swerves titelgewinn wird als meilenstein stilisiert und dadurch von anderen titelgewinnen positiv abgehoben,0,0,1,1,0,1,1,0,0,0,0
@jordandill7863,before i say what i have to say i want to make it clear i love AEW but i think a good choice for AEW is for them to be a strictly Florida *territory* company,before i say what i have to say i want to make it clear i love aew but i think a good choice for aew is for them to be a strictly florida *territory* company,0,2024-04-28T03:16:15Z,0,,0,0,0,,,,,,,,,,,,
@EusebioBermea,"Swerve, one of the few reasons I continue to tap in. . .","swerve, one of the few reasons i continue to tap in. . .",46,2024-04-28T03:17:38Z,2,,1,0,0,,0,0,0,0,0,0,2,0,0,0,0
@nickcrawford2456,"It's unique because they've got to compensate for all that empty space while putting on a show for like 400 people, lol.","it's unique because they've got to compensate for all that empty space while putting on a show for like 400 people, lol.",8,2024-04-28T03:17:56Z,0,,0,0,0,,,,,,,,,,,,
@magnificentone4686,I guess the rankings don’t mean a thing and never have Tony,i guess the rankings don’t mean a thing and never have tony,1,2024-04-28T03:18:10Z,0,,0,0,0,,,,,,,,,,,,
@zoejeremy9671,Stop with your mark booking. Swerve needs feuds with COMPELLING STORIES not just “banger” matches.,stop with your mark booking. swerve needs feuds with compelling stories not just “banger” matches.,20,2024-04-28T03:20:19Z,0,,1,0,0,"bezieht sich auf z. 10 (juanoro-barcenas79495), engaging in fantasy booking",0,1,0,0,0,1,2,0,0,0,0
@rayrayz,"it's about time, way long overdue","it's about time, way long overdue",3,2024-04-28T03:20:35Z,0,,1,0,0,"inhaltliche dopplung, titelgewinn ""längst überfällig""",0,0,1,1,0,1,2,0,0,0,0
@Jungletraveler00_12,Collision is not considered a B show. They have AEW's top talent performing on both shows.,collision is not considered a b show. they have aew's top talent performing on both shows.,0,2024-04-28T03:21:35Z,0,,1,0,0,bezieht sich auf z.163 @magnificentone4686,0,1,1,0,0,0,2,0,1,0,0
@QCS_AdamCole,"So apparently since another segment went over like a fart in church, they gotta come out here & try to salvage from the buffoonery...","so apparently since another segment went over like a fart in church, they gotta come out here & try to salvage from the buffoonery...",3,2024-04-28T03:22:24Z,1,,1,0,0,,0,0,0,0,0,0,3,0,0,1,0
@Jungletraveler00_12,Swerve makes a great champion. Finally Claudio is in the world title picture. Both guys work hard!,swerve makes a great champion. finally claudio is in the world title picture. both guys work hard!,30,2024-04-28T03:25:06Z,5,,1,0,0,,0,1,1,0,0,1,1,0,0,0,0
@squadfamily2652,He came so far😢❤💪🏿,he came so far😢❤💪🏿,17,2024-04-28T03:25:34Z,0,,1,0,0,,0,0,1,1,0,1,1,0,0,0,0
@saptamghosh,@@ahmedatef5838 yeah little baby 👶 stop crying,@ahmedatef583 8 yeah little baby 👶 stop crying,1,2024-04-28T03:28:26Z,0,,0,0,0,"bezug auf thread aus z.8 (@ahmedatef5838), manuell gerprüft, keine direkte relevanz erkennbar",,,,,,,,,,,
@Djlio26,What’s the point of bring back the Ranking System and not using is the right way.,what’s the point of bring back the ranking system and not using is the right way.,0,2024-04-28T03:29:21Z,0,,0,0,0,,,,,,,,,,,,
@shadowX370,Swerve is keeping that title warm Will Opspray,swerve is keeping that title warm will opspray,1,2024-04-28T03:30:43Z,0,,1,0,0,,0,1,0,0,0,1,3,0,0,0,1
@ricksanchez2425,See him face jack Perry,see him face jack perry,0,2024-04-28T03:31:55Z,0,,0,0,1,"fantasy booking, duplikat",,,,,,,,,,,
@redwolfe7049,Facts,facts,12,2024-04-28T03:37:13Z,0,,1,0,0,bezug auf z.40 @zamplify,0,0,0,0,0,0,1,0,0,0,0
@marktheshark7588,For real🔥,for real🔥,7,2024-04-28T03:42:48Z,0,,1,0,0,bezug auf z.40 @zamplify,0,0,0,0,0,0,1,0,0,0,0
@Dr.AdamK.,“There’s no telling when we will see Tony Khan in healthy condition.” Cut to Mad Mel on the Pat McAfee Show calling out Tony Khan for not properly selling the next injury. Maffew from botchamania has great material here.,“there’s no telling when we will see tony khan in healthy condition.” cut to mad mel on the pat mcafee show calling out tony khan for not properly selling the next injury. maffew from botchamania has great material here.,1,2024-04-28T03:43:29Z,0,,0,0,0,,,,,,,,,,,,
@jayway7485,"​​​@@nickcrawford2456Dude, can you not? Daily's Place is the home of AEW and enabled the company to still host shows with limited fans throughout the pandemic. I don't expect someone as ignorant as you to understand the uniqueness of this venue","@nickcrawford2456dude , can you not? daily's place is the home of aew and enabled the company to still host shows with limited fans throughout the pandemic. i don't expect someone as ignorant as you to understand the uniqueness of this venue",23,2024-04-28T03:43:48Z,0,,0,0,0,bezug auf z.162,,,,,,,,,,,
@Chosen-Apostle,SWERVE GOING DOWN IN HISTORY AS THE FIRST AFRICAN AMERICAN AEW WORLD CHAMPION! WHO'S HOUSE?,swerve going down in history as the first african american aew world champion! who's house?,0,2024-04-28T03:44:34Z,0,,1,0,0,,1,0,1,1,0,1,1,0,0,0,0
@melanoidmarkus,👍🏾⭕️👌🏾,👍🏾⭕️👌🏾,0,2024-04-28T03:45:05Z,0,,0,1,0,,,,,,,,,,,,
@marktheshark7588,That would be hella funny😂,that would be hella funny😂,11,2024-04-28T03:45:15Z,0,,0,0,0,bezug auf z.41 @Kletke84,,,,,,,,,,,
@ConorKhabibBrunson,Claudio’s entrance is so bad 🤣🤣🤣🤣,claudio’s entrance is so bad 🤣🤣🤣🤣,5,2024-04-28T03:48:07Z,0,,0,0,0,,,,,,,,,,,,
@KeithDykes2005,AEW misusing Bryan Danielson,aew misusing bryan danielson,1,2024-04-28T03:48:51Z,0,,0,0,0,"fantasy booking, bezug zu swerve?",,,,,,,,,,,
@OkayCoolThanks,"They forced him to be a face when he's a comfortable heel. He never really saved face from breaking into Hangman's house or anything, they just kept cheering so now he has to go out there being a good guy? Good luck 😅","they forced him to be a face when he's a comfortable heel. he never really saved face from breaking into hangman's house or anything, they just kept cheering so now he has to go out there being a good guy? good luck 😅",2,2024-04-28T03:48:59Z,0,,1,0,0,"bezug auf z.140 @Timmy2Dope, manuell geprüft",0,1,0,0,0,1,3,0,1,1,0
@Sanoy1010,man from stadium housing thousands of people to now hundreds . AEW has came a long way😂😂,man from stadium housing thousands of people to now hundreds . aew has came a long way😂😂,6,2024-04-28T03:49:06Z,0,,0,0,0,,,,,,,,,,,,
@ONLYALEXISOMAR,He looks great with that belt but why is AEW focusing so much on his race? I like Swerve cause he’s dope and great performer him being black is irrelevant just weird to emphasize seeing that AEW is such a new company,he looks great with that belt but why is aew focusing so much on his race? i like swerve cause he’s dope and great performer him being black is irrelevant just weird to emphasize seeing that aew is such a new company,5,2024-04-28T03:49:10Z,0,,1,0,0,"Lobt Swerves Fähigkeiten, kritisiert jedoch AEWs Fokus auf seine ethnische Identität. Thematisiert Repräsentation, mögliche Stereotypisierung und Machtstrukturen hinter der Darstellung von Identität",1,1,0,1,1,1,2,0,1,1,0
@iamchestervargas,He's obviously nervous in his promo. Not very commanding like joe in the mic as the world champ,he's obviously nervous in his promo. not very commanding like joe in the mic as the world champ,1,2024-04-28T03:50:02Z,1,,1,0,0,,0,1,0,0,0,1,3,0,0,1,0
@stevestolarski2824,Jesus lmfao how many times is he gunna mess up his promo 😂 and this is the champ smh,jesus lmfao how many times is he gunna mess up his promo 😂 and this is the champ smh,2,2024-04-28T03:50:30Z,0,,1,0,0,,0,1,0,0,0,1,3,0,0,1,0
@shaokichowdhury6068,AEW makes AEW World Heavyweight Champion Swerve Strickland a biggest star,aew makes aew world heavyweight champion swerve strickland a biggest star,24,2024-04-28T03:52:01Z,0,,1,0,0,,0,0,1,0,0,1,2,0,0,1,0
@Mr.VAGlNA,Swerve interview just after the Playoffs was a good idea.,swerve interview just after the playoffs was a good idea.,3,2024-04-28T03:52:12Z,0,,0,0,0,"eventuell irrelevant, noch unsicher",,,,,,,,,,,
@marktheshark7588,If you don't like AEW.Then why are you here?,if you don't like aew.then why are you here?,4,2024-04-28T03:52:55Z,0,,0,0,0,"bezug auf z.128 @mshine7991, manuell geprüft",,,,,,,,,,,
@FernandodeDaniel727,The best wrestling in the world is in AEW!,the best wrestling in the world is in aew!,4,2024-04-28T03:52:58Z,3,,0,0,0,,,,,,,,,,,,
@hubakun3721,He will appear when we least expect it right now would be too soon,he will appear when we least expect it right now would be too soon,1,2024-04-28T03:54:02Z,0,,0,0,0,"bezug auf z. 44 @Chipdonffbackup, manuell geprüft, fantasy booking",,,,,,,,,,,
@marktheshark7588,He's on the set of Twisted Metal.Playing a deranged clown.,he's on the set of twisted metal.playing a deranged clown.,1,2024-04-28T03:55:04Z,0,,0,0,0,bezug auf z.127 @dayalkumarbauri5099,,,,,,,,,,,
@hubakun3721,He’s still green at this level give him time he’ll grow into it,he’s still green at this level give him time he’ll grow into it,0,2024-04-28T03:55:07Z,0,,1,0,0,bezug auf z.186 @iamchestervargas,0,0,1,0,0,1,1,0,0,0,0
@susanapinto1757,Cry me a river 😂😂😂😂,cry me a river 😂😂😂😂,1,2024-04-28T03:55:41Z,0,,0,0,0,bezug auf z.167 @QCS_AdamCole,,,,,,,,,,,
@JohnDoe-vc7bw,"Why was Mox the main event on Dynamite instead of Swerve? Oh right, they had to wait until no one was watching on saturday night to make him look good. Make it make sense.","why was mox the main event on dynamite instead of swerve? oh right, they had to wait until no one was watching on saturday night to make him look good. make it make sense.",2,2024-04-28T03:56:47Z,1,,1,0,0,,0,1,0,0,0,1,3,0,0,1,0
@Footy001,"We all know Will ospreay will be the one to elevate the title, momentarily AEW is swerving the fans.","we all know will ospreay will be the one to elevate the title, momentarily aew is swerving the fans.",0,2024-04-28T03:57:21Z,0,,1,0,0,,0,1,0,0,0,1,2,0,0,1,0
@Anthony-mo9zy,"Aew top stars 
Swerve Strickland 
MJF
Jon moxley 
Jack Perry 
Darby allin 
Hobbs 
Jericho 
Wardlow
Samoa Joe 
Bryan danielson 
Hook 
Kenny omega 
Sammy guevara 
Will osperay 
Adam Copeland
Christian 
Pac 
Jay white 
Ricky starks 
Penta 
Big bill 
Satnam Singh",aew top stars swerve strickland mjf jon moxley jack perry darby allin hobbs jericho wardlow samoa joe bryan danielson hook kenny omega sammy guevara will osperay adam copeland christian pac jay white ricky starks penta big bill satnam singh,2,2024-04-28T03:58:15Z,0,,0,0,0,only listing names? Ist das relevant,,,,,,,,,,,
@empower5228,​@@marktheshark7588 exactly 💯 lmao smh jeez,@marktheshark758 8 exactly 💯 lmao smh jeez,6,2024-04-28T03:58:18Z,0,,0,0,0,bezug auf z.190 @marktheshark7588,,,,,,,,,,,
@amartripathy,Belt looks so good on him,belt looks so good on him,24,2024-04-28T04:01:19Z,0,,0,0,1,,,,,,,,,,,,
@MrWolfchamp-xi3cu,"Taking the belt off of Joe was a mistake

Joe's pretty much the face of the company currently",taking the belt off of joe was a mistake joe's pretty much the face of the company currently,2,2024-04-28T04:02:13Z,8,,1,0,0,,0,1,1,1,0,1,3,0,0,1,0
@crazymoviescenes1303,"What should have been done on last Wednesday dynamite,( the celebration of Swerve winning world title) they are doing now on Collision after Eric Bishop pointed out the mistake!😊😊😊","what should have been done on last wednesday dynamite,( the celebration of swerve winning world title) they are doing now on collision after eric bishop pointed out the mistake!😊😊😊",0,2024-04-28T04:03:28Z,0,,0,0,1,,,,,,,,,,,,
@christopherfrey7232,When we gona see tony Kahn in healthy conditions? How about at the draft with his dad. At least he was wearing the neck brace,when we gona see tony kahn in healthy conditions? how about at the draft with his dad. at least he was wearing the neck brace,0,2024-04-28T04:04:19Z,0,,0,0,0,,,,,,,,,,,,
@Sekaitaikaii,Fr that's straight up facts right their 👍🏻,fr that's straight up facts right their 👍🏻,5,2024-04-28T04:05:09Z,0,,0,0,1,bezug auf z. 40 @zamplify; user hat nutzernamen offenbar zu Cobrakaii1 geändert!,,,,,,,,,,,
@ravee-eh4dd,Get rid of collision,get rid of collision,1,2024-04-28T04:08:36Z,0,,0,0,0,,,,,,,,,,,,
@Iamlegend0824,"Not really 😂  how is he the face of the company? What made him the face of the company?  The face of the company is mjf, Danielson, swerve or ospreay they all get a bigger reaction than joe","not really 😂 how is he the face of the company? what made him the face of the company? the face of the company is mjf, danielson, swerve or ospreay they all get a bigger reaction than joe",2,2024-04-28T04:11:31Z,0,,1,0,0,bezug auf z.201 @MrWolfchamp-xi3cu,0,1,0,0,0,1,1,0,0,0,0
@JPReckless2444,Swerve is HIM!,swerve is him!,0,2024-04-28T04:12:02Z,0,,1,0,0,,0,0,0,0,0,1,1,0,0,0,0
@ReverendCed,Boring,boring,3,2024-04-28T04:14:23Z,0,,1,1,0,,0,0,0,0,0,0,3,0,0,0,0
@kozmicflush980,Bow down to your black king 😏,bow down to your black king 😏,8,2024-04-28T04:14:32Z,0,,1,0,0,bezug auf z.40 @zamplify,1,0,0,1,0,1,1,0,0,0,0
@EyeOfTheWatcher,when did AEW start having custom plates on their World Championship?,when did aew start having custom plates on their world championship?,1,2024-04-28T04:17:14Z,1,,0,0,0,,,,,,,,,,,,
@multiyapples,Congrats Swerve.,congrats swerve.,5,2024-04-28T04:19:09Z,0,,0,0,1,,,,,,,,,,,,
@MrWolfchamp-xi3cu,​@@Iamlegend0824MJF I'm sure. But the rest?,@iamlegend0824mj f i'm sure. but the rest?,1,2024-04-28T04:21:48Z,0,,1,0,0,bezug auf z.206,0,1,0,0,0,0,2,0,0,0,0
@ocsjc13,This is what he should have been doing on dynamite,this is what he should have been doing on dynamite,2,2024-04-28T04:22:19Z,0,,0,0,1,inhaltliche dopplung,,,,,,,,,,,
@Iamlegend0824,@@MrWolfchamp-xi3cu yeah there all more popular than joe that's facts not opinion,@mrwolfchamp -xi3cu yeah there all more popular than joe that's facts not opinion,0,2024-04-28T04:25:51Z,0,,1,0,0,bezug auf z.212,0,1,0,0,0,0,1,0,0,1,0
@ocsjc13,Tf he really thinks claudio is a cool name and wtf is up with that theme,tf he really thinks claudio is a cool name and wtf is up with that theme,0,2024-04-28T04:26:27Z,1,,0,0,0,,,,,,,,,,,,
@dretyrelle135,I'm getting tired of pro wrestling being disrespectful to Cesaro.. he should have retain the title against someone else,i'm getting tired of pro wrestling being disrespectful to cesaro.. he should have retain the title against someone else,0,2024-04-28T04:26:39Z,0,,0,0,0,,,,,,,,,,,,
